창고별 시즌재고조회_ajl,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브랜드,품목소분류,품명,품번,카테고리2,규격,품번(규격),상품번호(샵바이),성별,시즌,최초입고일,입고일,소비자가,품목내부코드,WMS 현재고,소진율,가용재고,POS연동바코드,대기,대기(부산),대기(신사),매장 (부산),매장 (신사동),물류센터,반품,불량창고(물류센터),오픈임시분류,포이즌,B2B 창고
나이키,신발(나이키),베이퍼플라이 4 SE,IR2311-600,신발,250,IR2311-600(250),133564886,여성,SU26,2026-05-12,2026-05-12,"319,000.00",32969,2,0.0,4,198729716736,0,0,0,1,1,2,0,0,0,0,0
나이키,신발(나이키),베이퍼플라이 4 SE,IR2311-600,신발,255,IR2311-600(255),133564886,여성,SU26,2026-05-12,2026-05-12,"319,000.00",32970,0,0.0,2,198729867704,0,0,0,1,1,0,0,0,0,0,0
나이키,신발(나이키),알파플라이 3 SE,IR2312-600,신발,230,IR2312-600(230),133609955,여성,SU26,2026-05-14,2026-05-14,"349,000.00",32877,4,0.0,4,198729785503,0,0,0,0,0,4,0,0,0,0,0
나이키,신발(나이키),알파플라이 3 SE,IR2312-600,신발,235,IR2312-600(235),133609955,여성,SU26,2026-05-14,2026-05-14,"349,000.00",32878,5,0.0,5,198729879370,0,0,0,0,0,5,0,0,0,0,0
나이키,신발(나이키),알파플라이 3 SE,IR2312-600,신발,240,IR2312-600(240),133609955,여성,SU26,2026-05-14,2026-05-14,"349,000.00",32879,7,0.0,7,198729867841,0,0,0,0,0,7,0,0,0,0,0
나이키,신발(나이키),알파플라이 3 SE,IR2312-600,신발,245,IR2312-600(245),133609955,여성,SU26,2026-05-14,2026-05-14,"349,000.00",32880,5,0.0,5,198729854278,0,0,0,0,0,5,0,0,0,0,0
나이키,신발(나이키),알파플라이 3 SE,IR2312-600,신발,250,IR2312-600(250),133609955,여성,SU26,2026-05-14,2026-05-14,"349,000.00",32881,3,0.0,3,198729796370,0,0,0,0,0,3,0,0,0,0,0
나이키,신발(나이키),알파플라이 3 SE,IR2312-600,신발,255,IR2312-600(255),133609955,여성,SU26,2026-05-14,2026-05-14,"349,000.00",32882,2,0.0,2,198729732026,0,0,0,0,0,2,0,0,0,0,0
나이키,의류(나이키),에어로스위프트 드라이핏 ADV 타이츠,IU1064-010,의류,L,IU1064-010(L),135522892,여성,FA26,2026-07-07,2026-07-07,"105,000.00",39438,1,0.0,4,198961897392,0,0,0,1,2,1,0,0,0,0,0
나이키,의류(나이키),에어로스위프트 드라이핏 ADV 타이츠,IU1064-010,의류,M,IU1064-010(M),135522892,여성,FA26,2026-07-07,2026-07-07,"105,000.00",39437,6,0.0,11,198961880974,0,0,0,2,3,6,0,0,0,0,0
나이키,의류(나이키),에어로스위프트 드라이핏 ADV 타이츠,IU1064-010,의류,S,IU1064-010(S),135522892,여성,FA26,2026-07-07,2026-07-07,"105,000.00",39436,4,0.0,10,198961885184,0,0,0,3,3,4,0,0,0,0,0
나이키,의류(나이키),에어로스위프트 드라이핏 ADV 타이츠,IU1064-437,의류,L,IU1064-437(L),135921949,여성,FA26,2026-07-14,2026-07-14,"105,000.00",39450,6,0.0,6,198961878209,0,0,0,0,0,6,0,0,0,0,0
나이키,의류(나이키),에어로스위프트 드라이핏 ADV 타이츠,IU1064-437,의류,M,IU1064-437(M),135921949,여성,FA26,2026-07-14,2026-07-14,"105,000.00",39449,6,0.0,6,198961897941,0,0,0,0,0,6,0,0,0,0,0
나이키,의류(나이키),에어로스위프트 드라이핏 ADV 타이츠,IU1064-437,의류,S,IU1064-437(S),135921949,여성,FA26,2026-07-14,2026-07-14,"105,000.00",39448,6,0.0,6,198961895176,0,0,0,0,0,6,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-019,용품,L/XL,IU1504-019(L/XL),133426962,공용,FA26,,,"49,000.00",34191,9,0.0,21,198730058382,0,0,0,5,3,9,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-019,용품,L/XL,IU1504-019(L/XL),133426962,공용,SU26,2026-04-14,2026-04-14,"49,000.00",34191,9,0.0,21,198730058382,0,0,0,2,2,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-019,용품,S/M,IU1504-019(S/M),133426962,공용,SU26,2026-04-14,2026-04-14,"49,000.00",34189,16,0.0,40,198730059228,0,0,0,4,2,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-019,용품,S/M,IU1504-019(S/M),133426962,공용,FA26,2026-07-20,2026-07-20,"49,000.00",34189,16,0.0,40,198730059228,0,0,0,12,6,16,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-833,용품,L/XL,IU1504-833(L/XL),133426957,공용,FA26,,,"49,000.00",34185,5,0.0,13,198730058962,0,0,0,3,3,5,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-833,용품,L/XL,IU1504-833(L/XL),133426957,공용,SU26,2026-04-14,2026-04-14,"49,000.00",34185,5,0.0,13,198730058962,0,0,0,0,2,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-833,용품,S/M,IU1504-833(S/M),133426957,공용,SU26,2026-04-14,2026-04-14,"49,000.00",34183,9,0.0,20,198730058818,0,0,0,1,1,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 슬리브 페어,IU1504-833,용품,S/M,IU1504-833(S/M),133426957,공용,FA26,2026-07-20,2026-07-20,"49,000.00",34183,9,0.0,20,198730058818,0,0,0,6,3,9,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 랩,IU1608-019,용품,1SIZE,IU1608-019(1SIZE),133426954,공용,SU26,2026-04-14,2026-04-14,"45,000.00",34195,23,0.0,55,198729738905,0,0,0,1,1,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 랩,IU1608-019,용품,1SIZE,IU1608-019(1SIZE),133426954,공용,FA26,2026-07-20,2026-07-20,"45,000.00",34195,23,0.0,55,198729738905,0,0,0,18,12,23,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG UV 쿨링 랩,IU1608-833,용품,1SIZE,IU1608-833(1SIZE),135951177,,FA26,2026-07-20,2026-07-20,"45,000.00",39923,3,0.0,28,198729741400,0,0,0,12,12,4,0,0,0,0,0
나이키,의류(나이키),ACG UV 에어리즈 버튼 재킷,IU8151-070,의류,L,IU8151-070(L),135700483,남성,FA26,2026-07-07,2026-07-07,"165,000.00",38971,1,0.0,4,198960126899,0,0,0,2,1,1,0,0,0,0,0
나이키,의류(나이키),ACG UV 에어리즈 버튼 재킷,IU8151-070,의류,M,IU8151-070(M),135700483,남성,FA26,2026-07-07,2026-07-07,"165,000.00",38970,2,0.0,3,198960140734,0,0,0,1,0,2,0,0,0,0,0
나이키,의류(나이키),ACG UV 에어리즈 버튼 재킷,IU8151-070,의류,S,IU8151-070(S),135700483,남성,FA26,2026-07-07,2026-07-07,"165,000.00",38969,2,0.0,2,198960131985,0,0,0,0,0,2,0,0,0,0,0
나이키,의류(나이키),ACG UV 에어리즈 버튼 재킷,IU8151-070,의류,XL,IU8151-070(XL),135700483,남성,FA26,2026-07-07,2026-07-07,"165,000.00",38972,0,0.0,1,198960146576,0,0,0,0,1,0,0,0,0,0,0
나이키,의류(나이키),ACG UV 에어리즈 버튼 재킷,IU8151-070,의류,XXL,IU8151-070(XXL),135700483,남성,FA26,2026-07-07,2026-07-07,"165,000.00",38973,0,0.0,1,198960136324,0,0,0,1,0,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-121,의류,L,IU8163-121(L),135912046,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39114,6,0.0,10,198960127803,0,0,0,2,2,6,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-121,의류,M,IU8163-121(M),135912046,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39113,2,0.0,6,198960137512,0,0,0,2,2,2,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-121,의류,XL,IU8163-121(XL),135912046,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39115,6,0.0,10,198960142141,0,0,0,2,2,6,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-121,의류,XXL,IU8163-121(XXL),135912046,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39116,2,0.0,4,198960149539,0,0,0,1,1,2,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-819,의류,L,IU8163-819(L),135912039,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39122,3,0.0,7,198960131602,0,0,0,2,2,3,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-819,의류,M,IU8163-819(M),135912039,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39121,2,0.0,4,198960127575,0,0,0,1,1,2,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-819,의류,XL,IU8163-819(XL),135912039,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39123,2,0.0,6,198960131978,0,0,0,2,2,2,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8163-819,의류,XXL,IU8163-819(XXL),135912039,남성,FA26,2026-07-07,2026-07-07,"135,000.00",39124,1,0.0,3,198960145968,0,0,0,1,1,1,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8169-070,의류,L,IU8169-070(L),135912027,여성,FA26,2026-07-07,2026-07-07,"139,000.00",39162,4,0.0,6,198960137130,0,0,0,1,1,4,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8169-070,의류,M,IU8169-070(M),135912027,여성,FA26,2026-07-07,2026-07-07,"139,000.00",39161,3,0.0,7,198960135433,0,0,0,2,2,3,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 터프 플리스 라이트 크루,IU8169-070,의류,S,IU8169-070(S),135912027,여성,FA26,2026-07-07,2026-07-07,"139,000.00",39160,3,0.0,7,198960145487,0,0,0,2,2,3,0,0,0,0,0
나이키,용품(나이키),UV 쿨링 슬리브 페어,IU9971-042,용품,L/XL,IU9971-042(L/XL),135951176,,FA26,,,0.00,39919,6,0.0,12,198731882993,0,0,0,3,3,6,0,0,0,0,0
나이키,용품(나이키),UV 쿨링 슬리브 페어,IU9971-042,용품,S/M,IU9971-042(S/M),135951176,,FA26,2026-07-20,2026-07-20,"39,000.00",39917,10,0.0,16,198731883181,0,0,0,3,3,10,0,0,0,0,0
나이키,의류(나이키),ACG 래디컬 에어플로우 숏슬리브,IV5367-100,의류,L,IV5367-100(L),133863992,남성,FA26,2026-06-25,2026-06-25,"155,000.00",39202,0,0.0,5,198964860348,0,0,0,5,0,0,0,0,0,0,0
나이키,의류(나이키),ACG 래디컬 에어플로우 숏슬리브,IV5367-100,의류,XL,IV5367-100(XL),133863992,남성,FA26,2026-06-25,2026-06-25,"155,000.00",39203,0,0.0,6,198965158918,0,0,0,5,1,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IV5371-100,의류,L,IV5371-100(L),,여성,FA26,2026-08-28,2026-08-28,"139,000.00",39346,4,0.0,6,198965195524,0,1,1,0,0,4,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IV5371-100,의류,M,IV5371-100(M),,여성,FA26,2026-08-28,2026-08-28,"139,000.00",39345,9,0.0,13,198965349804,0,2,2,0,0,9,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IV5371-100,의류,S,IV5371-100(S),,여성,FA26,2026-08-28,2026-08-28,"139,000.00",39344,7,0.0,11,198965228369,0,2,2,0,0,7,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-060,의류,L,IW0768-060(L),136594552,남성,FA26,2026-08-25,2026-08-25,"139,000.00",39306,18,0.0,58,198965173348,0,0,0,20,20,18,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-060,의류,M,IW0768-060(M),136594552,남성,FA26,2026-08-25,2026-08-25,"139,000.00",39305,0,0.0,22,198965188526,0,0,0,11,11,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-060,의류,S,IW0768-060(S),136594552,남성,FA26,2026-08-25,2026-08-25,"139,000.00",39304,0,0.0,4,198965097835,0,0,0,2,2,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-060,의류,XL,IW0768-060(XL),136594552,남성,FA26,2026-08-25,2026-08-25,"139,000.00",39307,21,0.0,51,198965245595,0,0,0,15,15,21,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-060,의류,XXL,IW0768-060(XXL),136594552,남성,FA26,2026-08-25,2026-08-25,"139,000.00",39308,0,0.0,2,198965296573,0,0,0,1,1,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-100,의류,L,IW0768-100(L),136419193,남성,FA26,2026-07-29,2026-07-29,"139,000.00",39314,0,0.0,7,198965212245,0,0,0,4,3,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-100,의류,M,IW0768-100(M),136419193,남성,FA26,2026-07-29,2026-07-29,"139,000.00",39313,0,0.0,6,198965167682,0,0,0,4,2,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-100,의류,S,IW0768-100(S),136419193,남성,FA26,2026-07-29,2026-07-29,"139,000.00",39312,0,0.0,1,198965032348,0,0,0,1,0,0,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-100,의류,XL,IW0768-100(XL),136419193,남성,FA26,2026-07-29,2026-07-29,"139,000.00",39315,7,0.0,16,198965308474,0,0,0,5,4,7,0,0,0,0,0
나이키,의류(나이키),ACG 드라이핏 래디컬 에어플로 탱크,IW0768-100,의류,XXL,IW0768-100(XXL),136419193,남성,FA26,2026-07-29,2026-07-29,"139,000.00",39316,0,0.0,1,198965307576,0,0,0,1,0,0,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,250,IW2349-001(250),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38271,1,0.0,3,198963167561,0,1,1,0,0,1,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,255,IW2349-001(255),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38272,4,0.0,6,198963159719,0,1,1,0,0,4,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,260,IW2349-001(260),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38273,4,0.0,10,198963171650,0,3,3,0,0,4,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,265,IW2349-001(265),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38274,10,0.0,16,198963113940,0,3,3,0,0,10,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,270,IW2349-001(270),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38275,9,0.0,17,198963147556,0,4,4,0,0,9,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,275,IW2349-001(275),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38276,7,0.0,13,198963132545,0,3,3,0,0,7,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,280,IW2349-001(280),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38277,4,0.0,8,198963128449,0,2,2,0,0,4,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,285,IW2349-001(285),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38278,3,0.0,5,198963128081,0,1,1,0,0,3,0,0,0,0,0
나이키,신발(나이키),페가수스 42 CN,IW2349-001,신발,290,IW2349-001(290),,남성,FA26,2026-08-28,2026-08-28,"189,000.00",38279,0,0.0,2,198963165277,0,1,1,0,0,0,0,0,0,0,0
나이키,용품(나이키),ACG 래디컬 에어플로 플라이 캡,IX1854-100,용품,L/XL,IX1854-100(L/XL),133863986,공용,FA26,2026-06-30,2026-06-30,"59,000.00",39488,0,0.0,9,198965157621,0,0,0,3,6,0,0,1,0,0,0
나이키,용품(나이키),ACG 래디컬 에어플로 플라이 캡,IX1854-100,용품,M/L,IX1854-100(M/L),133863986,공용,FA26,2026-06-30,2026-06-30,"59,000.00",39487,1,0.0,1,198965273246,0,0,0,0,1,0,0,1,0,0,0
나이키,용품(나이키),ACG 래디컬 에어플로 플라이 캡,IX1854-100,용품,S/M,IX1854-100(S/M),133863986,공용,FA26,2026-06-30,2026-06-30,"59,000.00",39486,0,0.0,1,198965033734,0,0,0,1,0,0,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 스플릿 쇼츠,IX8975,의류,L,IX8975(L),133087424,남성,26SS,2026-03-10,2026-03-10,"89,000.00",27415,3,0.0,7,4067902006277,0,0,0,2,2,3,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 스플릿 쇼츠,IX8975,의류,M,IX8975(M),133087424,남성,26SS,2026-03-10,2026-03-10,"89,000.00",27414,0,0.0,4,4067902006314,0,0,0,2,2,0,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 스플릿 쇼츠,IX8975,의류,XL,IX8975(XL),133087424,남성,26SS,2026-03-10,2026-03-10,"89,000.00",27416,1,0.0,4,4067902006307,0,0,0,1,2,1,0,0,0,0,0
아디다스,의류(아디다스),아디제로 컨트롤 러닝 쇼츠 타이츠,IX8976,의류,L,IX8976(L),,남성,26FW,2026-08-31,2026-08-31,"159,000.00",35938,20,0.0,30,,0,5,0,0,5,20,0,0,0,0,0
아디다스,의류(아디다스),아디제로 컨트롤 러닝 쇼츠 타이츠,IX8976,의류,M,IX8976(M),,남성,26FW,2026-08-31,2026-08-31,"159,000.00",35937,25,0.0,35,,0,5,0,0,5,25,0,0,0,0,0
아디다스,의류(아디다스),아디제로 컨트롤 러닝 쇼츠 타이츠,IX8976,의류,S,IX8976(S),,남성,26FW,2026-08-31,2026-08-31,"159,000.00",35936,12,0.0,20,,0,4,0,0,4,12,0,0,0,0,0
아디다스,의류(아디다스),아디제로 컨트롤 러닝 쇼츠 타이츠,IX8976,의류,XL,IX8976(XL),,남성,26FW,2026-08-31,2026-08-31,"159,000.00",35939,9,0.0,15,,0,3,0,0,3,9,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 재킷,IX8988,의류,L,IX8988(L),132601665,남성,26SS,2026-01-08,2026-01-08,"219,000.00",27055,0,0.0,5,4067887534352,0,0,0,2,3,0,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 재킷,IX8988,의류,M,IX8988(M),132601665,남성,26SS,2026-01-08,2026-01-08,"219,000.00",27054,1,0.0,4,4067887534314,0,0,0,1,2,1,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 재킷,IX8988,의류,S,IX8988(S),132601665,남성,26SS,2026-01-08,2026-01-08,"219,000.00",27053,0,0.0,1,,0,0,0,0,1,0,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 재킷,IX8988,의류,XL,IX8988(XL),132601665,남성,26SS,2026-01-08,2026-01-08,"219,000.00",27056,2,0.0,4,4067887532136,0,0,0,1,1,2,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 재킷,IX8988,의류,XXL,IX8988(XXL),132601665,남성,26SS,2026-01-08,2026-01-08,"219,000.00",27057,0,0.0,2,4067887534338,0,0,0,2,0,0,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG 차모카모 팩 베스트 5L,JA0381-285,용품,L,JA0381-285(L),136588200,공용,FA26,2026-08-14,2026-08-14,"229,000.00",41021,43,0.0,61,199777003816,0,0,0,10,8,43,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG 차모카모 팩 베스트 5L,JA0381-285,용품,M,JA0381-285(M),136588200,공용,FA26,2026-08-14,2026-08-14,"229,000.00",41020,65,0.0,103,199777023371,0,0,0,20,18,65,0,0,0,0,0
나이키ACC,용품(나이키ACC),ACG 차모카모 팩 베스트 5L,JA0381-285,용품,S,JA0381-285(S),136588200,공용,FA26,2026-08-14,2026-08-14,"229,000.00",41019,44,0.0,64,199777047391,0,0,0,10,10,44,0,0,0,0,0
아디다스,용품(아디다스),러닝 X 아디제로 클라이마쿨 캡,JD1160,용품,L,JD1160(L),132875736,공용,26FW,2026-06-01,2026-05-29,"39,000.00",27522,0,0.0,5,4067902599892,0,0,0,2,5,0,0,0,0,0,1
아디다스,용품(아디다스),러닝 X 아디제로 클라이마쿨 캡,JD1160,용품,M,JD1160(M),132875736,공용,26FW,2026-06-01,2026-05-29,"39,000.00",27521,3,0.0,26,4067902599908,3,0,0,13,14,0,0,0,0,0,3
아디다스,용품(아디다스),러닝 X 아디제로 클라이마쿨 캡,JD1160,용품,S,JD1160(S),132875736,공용,26SS,2026-02-13,2026-02-13,"39,000.00",27520,3,0.0,33,4067902599922,0,0,0,5,0,0,0,0,0,0,19
아디다스,용품(아디다스),러닝 X 아디제로 클라이마쿨 캡,JD1160,용품,S,JD1160(S),132875736,공용,26FW,2026-06-01,2026-05-29,"39,000.00",27520,3,0.0,33,4067902599922,3,0,0,6,20,0,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 롱슬리브 티셔츠,JD3638,의류,L,JD3638(L),,남성,26FW,2026-08-28,2026-08-28,"89,000.00",35683,19,0.0,27,,0,4,0,0,4,19,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 롱슬리브 티셔츠,JD3638,의류,M,JD3638(M),,남성,26FW,2026-08-28,2026-08-28,"89,000.00",35682,8,0.0,14,,0,3,0,0,3,8,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 롱슬리브 티셔츠,JD3638,의류,S,JD3638(S),,남성,26FW,2026-08-28,2026-08-28,"89,000.00",35681,3,0.0,3,,0,0,0,0,0,3,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 롱슬리브 티셔츠,JD3638,의류,XL,JD3638(XL),,남성,26FW,2026-08-28,2026-08-28,"89,000.00",35684,18,0.0,26,,0,4,0,0,4,18,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 롱슬리브 티셔츠,JD3638,의류,XXL,JD3638(XXL),,남성,26FW,2026-08-28,2026-08-28,"89,000.00",35685,6,0.0,10,,0,2,0,0,2,6,0,0,0,0,0
아디다스,용품(아디다스),런 X 아디제로 삭스,JD9557,용품,XL,JD9557(XL),132875734,공용,26SS,2026-02-13,2026-02-13,"19,000.00",27526,3,0.0,4,4067901879018,0,0,0,1,0,3,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3473,의류,L,JF3473(L),133835637,남성,26FW,2026-06-17,2026-06-17,"79,000.00",35691,30,0.0,60,4067887543095,0,0,0,15,15,30,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3473,의류,M,JF3473(M),133835637,남성,26FW,2026-06-17,2026-06-17,"79,000.00",35690,18,0.0,31,4067887542975,0,0,0,8,5,18,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3473,의류,S,JF3473(S),133835637,남성,26FW,2026-06-17,2026-06-17,"79,000.00",35689,4,0.0,7,4067887543019,0,0,0,2,1,4,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3473,의류,XL,JF3473(XL),133835637,남성,26FW,2026-06-17,2026-06-17,"79,000.00",35692,33,0.0,58,4067887542968,0,0,0,15,10,33,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3473,의류,XXL,JF3473(XXL),133835637,남성,26FW,2026-06-17,2026-06-17,"79,000.00",35693,15,0.0,23,4067887543101,0,0,0,5,3,15,0,0,0,0,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3480,의류,L,JF3480(L),133835636,여성,26FW,2026-06-17,2026-06-17,"79,000.00",35717,18,0.0,18,,0,0,0,0,0,17,0,0,0,1,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3480,의류,M,JF3480(M),133835636,여성,26FW,2026-06-17,2026-06-17,"79,000.00",35716,25,0.0,25,,0,0,0,0,0,24,0,0,0,1,0
아디다스,의류(아디다스),아디제로 러닝 티셔츠,JF3480,의류,S,JF3480(S),133835636,여성,26FW,2026-06-17,2026-06-17,"79,000.00",35715,26,0.0,26,,0,0,0,0,0,25,0,0,0,1,0
아디다스,신발(아디다스),아디제로 EVO SL,JH6206,신발,250,JH6206(250),132221277,남성,26SS,2025-12-01,2026-03-24,"209,000.00",26591,9,0.0,10,4067903745922,0,0,0,0,0,1,0,0,0,0,0
아디다스,신발(아디다스),아디제로 EVO SL,JH6206,신발,250,JH6206(250),132221277,남성,26FW,2026-05-14,2026-05-14,"209,000.00",26591,9,0.0,10,4067903745922,0,0,0,1,0,8,0,0,0,0,0
아디다스,신발(아디다스),아디제로 EVO SL,JH6206,신발,255,JH6206(255),132221277,남성,26SS,2025-12-01,2026-03-24,"209,000.00",26592,9,0.0,10,4067903746011,0,0,0,0,0,2,0,0,0,0,0
아디다스,신발(아디다스),아디제로 EVO SL,JH6206,신발,255,JH6206(255),132221277,남성,26FW,2026-05-14,2026-05-14,"209,000.00",26592,9,0.0,10,4067903746011,0,0,0,1,0,7,0,0,0,0,0
아디다스,신발(아디다스),아디제로 EVO SL,JH6206,신발,260,JH6206(260),132221277,남성,26SS,2025-12-01,2026-03-24,"209,000.00",26593,26,0.0,31,4067903746097,0,0,0,0,0,4,0,0,0,0,0
